url;price;title;address;longitude;latitude;jurisdiction;visit;full_description;city;date_posted;residence_type;principal_characteristics.Bedrooms;principal_characteristics.Bathrooms;principal_characteristics.Size (sqft);amenities.Unit Type;amenities.Agreement Type;amenities.Move-In Date;amenities.Pet Friendly;amenities.Furnished;amenities.Laundry (In Unit);amenities.Laundry (In Building);amenities.Dishwasher;amenities.Fridge / Freezer;amenities.Air Conditioning;amenities.Yard;amenities.Balcony;amenities.Smoking Permitted;amenities.Gym;amenities.Pool;amenities.Concierge;amenities.24 Hour Security;amenities.Bicycle Parking;amenities.Storage Space;amenities.Elevator in Building;amenities.Wheelchair accessible;amenities.Braille Labels;amenities.Audio Prompts;amenities.Barrier-free Entrances and Ramps;amenities.Visual Aids;amenities.Accessible Washrooms in Suite;amenities.Hydro;amenities.Heat;amenities.Water;amenities.Cable / TV;amenities.Internet;amenities.Parking Included;amenities.Virtual Options
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxury-4-5-downtown-condo-corner-unit-facing-downtown-14th-floor/1512747452;2100;Luxury 4.5 Downtown Condo-Corner unit Facing Downtown-14th floor;1414 Rue Chomedey, Montréal, QC H3H 0A2, Canada;-73.5831333;45.4910106;quebec;46.0;"Beautiful luxury condo located in the heart of downtown facing Atwater metro. Built in 2013. Incredibly convenient . Two bedrooms. Large bathroom. Located on the Le Seville Phase 3, 14th floor, very sunny with an incredible view overlooking Saint-Catherine street, Saint-Laurent River and Downtown Montreal.It's a Corner Unit, Full view of Downtown, Montreal South and North It has the biggest Balcony in the building (> 100 sqft) Five appliances (Fridge, Stove, Dish washer, Washer and Dryer) are includedFull of luxurious amenities including: Indoor parking four season pool Outdoor pool Rooftop grill Huge gym Game room WiFi loungeIts a dream location and a dream condo. Don't miss out! Price is negotiable Please contact 514-574-7929 for showing or more information.(FR)Magnifique condo de luxe situ au coeur du centre-ville face au mtro Atwater. Construit en 2013. Incroyablement pratique. Deux chambres. Grande salle de bain. Situ au Le Seville Phase 3, 14e tage, trs ensoleill avec une vue incroyable sur la rue Sainte-Catherine, le fleuve Saint-Laurent et le centre-ville de Montral.C'est une unit de coin, vue complte du centre-ville, de Montral Sud et Nord Il a le plus grand balcon de l'immeuble (& gt; 100 pieds carrs) Cinq lectromnagers (rfrigrateur, cuisinire, lave-vaisselle, laveuse et scheuse) sont inclusPlein de commodits luxueuses, y compris: Stationnement intrieur piscine quatre saisons Piscine extrieure Grill sur le toit Immense salle de gym Salle de jeux Salon WiFiC'est un endroit de rve et un condo de rve. Ne manquez pas a!Le prix est ngociable Veuillez contacter le 514-574-7929 pour afficher ou plus d'informations.";Ville de Montréal;2020-07-17T19:32:34.000Z;House;2;1;1200;Condo;1 Year;2020-07-19T00:00:00Z;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Outdoors only;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No;No;No;No;No;No;Yes;No;No;1;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-1-2-mile-end-1-852-bright-large-2ndflr-3plex-4bdrms-5applianc/1512764804;1852;5.5 à louer Iles des Soeurs/Nun's Island -  rue Francois;Rue Saint-Urbain, Montréal, QC H2T 2W9, Canada;-73.5967497;45.5231829;quebec;92.0;"6-1/2 MILE END, PLATEAU, GRAND, RENOVE, Lumineux, A VOIR, 2eEtage 3-plex, planchers bois franc, hauts plafonds, $1,852.00, Balcons, Nouv. SdeB, Nouv.Fenetres, Nouv.Portes, Poele, Frigo, Laveuse, Secheuse, Lave-Vaisselle, nord de Fairmount / sud de Groll H2T2W9. Envoyer e-mail a GEORGE; g7k11@hotmail.com, votre nom et votre # pour planifier visite et repondre aux questions .........St Urbain ......... 6-1/2 LARGE, MILE END, MUST SEE, RENOVATED, BRIGHT, 2nd floor, 3-plex, hardwood floors, high ceilings, $ 1,852.00, Balconies, New bathroom, New windows, New doors, Fridge, Stove, Washer, Dryer, Dishwasher, North of Fairmount / South of Groll H2T 2W9 . Please e-mail GEORGE g7k11@hotmail.com your name and No. to schedule a visit and answer questions .";Ville de Montréal;2020-07-17T21:00:22.000Z;House;4 + Den;1;1070;Apartment;1 Year;2020-07-17T00:00:00Z;No;No;Yes;No;Yes;Yes;No;No;Yes;Outdoors only;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-chum-uqam-mcgill-chinatown-5-1-2-et-6-1-2/1512637150;2200;5 1/2 Brossard DU-PLEX Dix-30 Bus/Metro Ecole dispo 1erSEPTEMBRE;1209 Rue Sainte-Elisabeth, Montréal, QC H2X 3C3, Canada;-73.560378;45.51168999999999;quebec;149.0;Au centre ville, proche de tout. 5 et demi est au 3em tage du triplex, 6 et demi est au 1er tage, avec la terrasse et un stationnement priv dans la cour. 5 et demi 2000$ par mois, 6 et demi 2200$ par mois. Meubl ou pas, c'est  votre choix. Idalement pour une famille.In the city center, close to everything. 5 and a half is on the 3rd floor of the triplex, 6 and a half is on the 1st floor, with the terrace and private parking in the courtyard. 5 and a half $ 2200 per month, 6 and a half $ 2400 per month. Furnished or not, it's up to you. Ideally for a family.;Laval/Rive Nord;2020-07-17T03:31:35.000Z;House;3 + Den;1;1300;Duplex/Triplex;1 Year;2020-08-01T00:00:00Z;Limited;Yes;Yes;No;No;Yes;No;Yes;Yes;Outdoors only;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;1;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/entierement-meuble-plateau-mont-royal/1512366700;1995;Renovated 3 bedrooms flat, Beaudry metro station , Village;4025 Rue Berri, Montréal, QC H2L 4H2, Canada;-73.57449609999999;45.521714;quebec;;Appartement disponible le 1er aout 2020Meubl ou non meublGrand appartement lumineux sur 3 cot, avec balcon, terrasse prive et un stationnement.Venez visiter!;Ville de Montréal;2020-07-15T19:26:25.000Z;House;3;1;1250;Apartment;1 Year;2020-08-01T00:00:00Z;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;1;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/next-to-metro:-large-2-floors-modern-condo-for-rent-ville-marie/1501452839;2300;1.5 ahuntsic;1370 Avenue Overdale, Montreal, QC H3G 1V3, Canada;-73.5718722;45.4949689;quebec;243.0;Our 2 floors condo is perfectly located in downtown Montreal. The metro is across the street and you are walking distance to the financial district, crescent street where all the clubs are located and Ste - Catherine for all of your shopping instincts.Recently renovated with all high-end appliances included. The unit also include a large balcony, private parking spot and outside storage. A gem.Electricity, gaz and internet included.;Ville de Montréal;2020-07-13T01:12:21.000Z;House;2;1.5;1100;Condo;1 Year;2020-06-01T00:00:00Z;Limited;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Outdoors only;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes;Yes;Yes;No;No;1;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-plateau-mt-royal/1511526272;2000;$675- 1.5 SHERBROOKE W SEPT 1;3675 Coloniale, H2X2Y7, Montréal, QC;-73.5728817;45.51540019999999;quebec;68.0;Super condo entirement rnov tout en gardant le cachet d'origine des appartements du Plateau-Mont-Royal. Prs de tous les services (universits - McGill, UQAM, mtro Sherbrooke, Place des Arts, Parc Lafontaine, Carr St-Louis, restaurants, boutiques et piceries 24h). Superficie 1000 pieds carrs, soit : 6 pices comprenant 2 ou 3 chambres (bureau  la maison), selon l'amnagement, avec une magnifique terrasse arrire. Logement/tout inclus : comprenant les 5 lectros (pole, frigo, laveuse, scheuse et lave-vaisselle), air climatis, Internet haute vitesse illimit, chauffage et lectricit inclus.Prix demand: 2,000.00$/mois. LibreSVP appelez pour un rendez-vous au 514-831-8129 entre 9:00 et 18:00;Ville de Montréal;2020-07-11T15:17:51.000Z;House;3;1;1000;Condo;1 Year;2020-08-01T00:00:00Z;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Outdoors only;No;No;No;No;No;Yes;No;No;No;No;No;No;No;Yes;Yes;Yes;No;Yes;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-5-a-louer-iles-des-soeurs-nuns-island-rue-abelard/1505839123;2099;$675- 1.5 SHERBROOKE W SEPT 1;rue Abelard, Verdun, QC, H3E 1B6;-73.5501315;45.4664179;quebec;244.0;Disponible : 1/11/2020**Visites virtuelles disponibles!**Le bonheur est à portée de main au sein des maisons en rangée PH 2- TH Park.L’emplacement avant tout! Situées sur les rives du fleuve Saint-Laurent, près de vastes espaces verts et de parcs, ces maisons en rangée offrent aux résidents une panoplie d’activités de plein air. À seulement 15 minutes du centre-ville de Montréal et non loin de boutiques, d’épiceries, de banques et d’écoles, les résidents apprécieront les avantages de vivre à l’Île-des-Sœurs. Votre animal de compagnie y trouvera également son compte grâce à la proximité du parc de West-Vancouver. Les maisons en rangée PH 2- TH Park sont bien desservies par les circuits d’autobus 168 et 12.UNE VIE SANS SOUCIS-	Équipe de service à la clientèle joignable en tout temps-	Personnel d’entretien ménager sur place-	Personnel d’aménagement paysager et de déneigement sur place-	Intervention d'urgence sur appel-	Propriété sécuritaireCE QUI NOUS DISTINGUE...-	Possibilités d’implication communautaire-	Rabais exclusifs d'entreprises locales*-	Événements gratuits pour les résidentsÉLISEZ DOMICILE ICI...-	Maisons en rangée fonctionnelles : 3 c. à c. et 4 c. à c.-	Durée de bail de 12 mois-	Maisons en rangée standards ou rénovées avec réfrigérateur, cuisinière et lave-vaisselle-	Foyer dans la plupart des maisons en rangée-	Sous-sol fini avec laveuse et sécheuse-	Garage intérieur chauffé et patio**-	Chauffage inclus dans le loyerApprenez davantage sur la communauté Boardwalk en vous abonnant à notre compte Facebook et Instagram : @bwalkcommunity*Rabais corporatif chez BRICK, rabais de 10 % sur vos achats en ligne chez Rosso Coffee Roasters et bien plus encore!**Certains logementsRemarque : les informations publiées, incluant la disponibilité des logements, les dépôts de garantie, les loyers et les primes incitatives, sont modifiables sans préavis et peuvent varier en fonction du logement. Les résidents actuels peuvent communiquer avec le représentant du service à la clientèle pour discuter des options de renouvellement de bail. Les plans d’aménagement des logements et des étages, présentés à titre indicatif uniquement, ne sont pas nécessairement représentatifs de la réalité. Certaines conditions s'appliquent. Les montants de loyer sont nets et incluent les primes incitatives en vigueur. Les primes incitatives annoncées sont exclusives aux nouveaux résidents. Les transferts sont assujettis aux conditions énoncées dans l’entente de transfert.**Virtual Showings Available!**You can’t buy happiness, but you can rent it at PH 2- TH Park townhouses. Location, location, location! Situated on the banks of the St. Lawrence River near an abundance of green space and parks, townhouse renters will enjoy plenty of outdoor living. Just 15 minutes from downtown Montreal and close to shopping, grocery stores, banks and schools, renters will enjoy the convenience of living on Nun’s Island. Your pet will love it too with West Vancouver Park nearby. When you rent at PH 2- TH Park townhouses you’ll also have easy access to public transportation with the 168 and 12 bus routes right outside your door.WORRY-FREE LIVING-	24-hour customer service team-	On-site cleaning staff-	On-site landscaping and snow removal-	On-call emergency maintenance-	On-site securityWHAT SETS US APART-	Community involvement opportunities-	Exclusive discounts with local businesses*-	Free resident eventsLIVE HERE-	Functional 3 and 4-bedroom townhouses -	12-month lease terms-	Standard and upgraded townhouses including fridge, stove and dishwasher-	Fireplace in most townhouses-	Finished basement with washer and dryer-	Private heated garage and patio**-	Heat includedStart getting to know the Boardwalk community by following @bwalkcommunity on Facebook and Instagram!*Corporate discount at BRICK, 10% off online Rosso Coffee Roasters purchases, and more!**Select suitesNote: Information posted, including suite availability, security deposits, rental rates and incentives are subject to change without notice or may vary by suite type. Current residents can contact the Customer Service Representative to discuss lease renewal options. Suites and floor plans may not be as shown. Some conditions apply. Rental rates listed are net and include current incentives when applicable. Incentives advertised are for new applicants. Internal transfers are subject to conditions found within the Transfer Agreement.https://www.bwalk.com/fr-ca/À-louer/Details/Québec/Verdun/PH-2---TH-Park;Ville de Montréal;2020-07-11T00:43:09.000Z;House;3;2;1380;Townhouse;1 Year;2020-11-01T00:00:00Z;Yes;No;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;Yes;No;Yes;No;No;No;No;No;No;No;No;Yes;No;No;No;1;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-construction-3bed-5-1-2-in-heart-of-little-burgundy/1499670031;2050;Grand 4 1/2 PROPRE À LONGUEUIL;2495 Rue Notre-Dame Ouest, Montréal, QC H3J 1N6, Canada;-73.57529920000002;45.4829934;quebec;722.0;"**PROMOTION: FIRST MONTH RENT FREE IF YOU SIGN LEASE BEFORE AUGUST 1ST!**Recently built, multi-level, beautiful finishes, condo-style, 3 bedroom apartment available in the best area in Montreal.Located above Joe Beef, in the heart of the vibrant neighbourhood Little Burgundy:-Close to the Atwater Market, Lachine Canal, bike path, amenities, public transport, and the best restaurants, cafes, and bars the city has to offer.3 bed / 1.5 bath with large closet space-New thermal windows - **Very Well insulated**-Quartz counter tops-Brand new stainless steel fridge, stove, dishwasher included-Washer / Dryer included-High ceilings / lots of natural light-Hardwood flooring throughoutWall Mounted Air Conditioning / Heat Pump included**Hot water included****Heat + Electricity NOT included*****Minimum 12 Month Leases Only***Five minute walk to Lionel Groulx and Place St-Henri metros. Walk Score: 97; Bike Score: 98.Available June 1st***OPTION FOR FULLY FURNISHED AT ADDITIONAL COST***";Longueuil/Rive Sud;2020-07-10T01:55:29.000Z;House;3 + Den;1.5;1000;Apartment;1 Year;2020-06-01T00:00:00Z;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Outdoors only;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-closed-bdrms-office-all-appliances-near-parc-lafontaine/1511030694;1950;Grand 4 1/2 PROPRE À LONGUEUIL;4275 Rue De Lanaudière, Montréal, QC H2J 3N8, Canada;-73.573313;45.5286959;quebec;86.0;Trs grand et bien rnov 4.5 avec balcon de chaque ct.Inclu: Lave vaisselle :: Pole :: Frigo(nouveau) :: Laveuse(nouveau) :: Scheuse (nouvelle)Grande Table a manger peu accomoder 8 personnes :: A/COK chat et petit chien (7 kg max)Disponible le 1ier JuinLarge and very well maintained 4.5 with balconies on each each side.Inclusion: Dishwasher :: Oven :: Fridge(new) :: Washer(new) :: Dryer(new) :: Dining table that can accommodate 8 people :: A/COK Cat and small dog (7 kg max);Longueuil/Rive Sud;2020-07-08T20:23:19.000Z;House;2 + Den;1.5;1000;Apartment;1 Year;2020-07-08T00:00:00Z;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-vintage-chauffe-5-electros-tout-renove-plateau/1511036057;1990;Grand 4 1/2 PROPRE À LONGUEUIL;1489 Avenue Laurier E, Montréal, QC H2J 1H8, Canada;-73.5829992;45.5345522;quebec;232.0;"DISPONIBLE MAINTENANTSuperbe et grand 5 1/2, chauff. A t magnifiquement rnov & restaur pour conserver son look vintage + nouveau plancher & beaucoup de cachet, plafond de 10 pieds , moulures franaises, ogee et plus !2 chambres fermes + une pice double. Parfait pour professionnels, couple, famille ou colocation.INCLUS : 5 lectro, ples  rideaux + rideaux & les beaux luminaires sur les photos :)Rue Laurier presque coll sur le parc Laurier. Profiter d'une vie de cartier riche en saveur et en couleur !Immeuble scuritaire et calme*possibilit galement d’inclure la table de cuisine vintage tel que vu sur les photos et/ou de l’obtenir compltement meubl pour un supplment. &Agrave; discuter avec le propritaire.Marie-Pier Leclerc450-927-0257Par texto de prfrence, mais n'hsitez pas  m'appeler :)";Longueuil/Rive Sud;2020-07-08T20:51:13.000Z;House;3;2;1200;Apartment;1 Year;2020-07-08T00:00:00Z;Yes;No;Yes;No;No;Yes;No;No;Yes;Outdoors only;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-rez-de-chaussee-sur-le-plateau/1510039364;2195;Grand 4 1/2 PROPRE À LONGUEUIL;, Montréal H2H1Z9 QC, Canada;-73.57475990000002;45.53564009999999;quebec;237.0;Superbe grand Rez-de-chausse entirement rnov sur le Plateau Mont-Royal (ancien Bed&Breakfast). L'appartement comprend 4 pices fermes et l'accs  un sous-sol fini ciment et  une cour. Je peux fournir des meubles si vous le dsirez.;Longueuil/Rive Sud;2020-07-08T21:04:39.000Z;House;4;1.5;1200;Apartment;1 Year;2020-09-01T00:00:00Z;Limited;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Outdoors only;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-au-plateau-mont-royal-3508-rue-de-bordeaux/1511106564;1800;Grand 4 1/2 PROPRE À LONGUEUIL;3508 Rue de Bordeaux, Montréal, QC H2K 3Z3, Canada;-73.56492899999999;45.530525;quebec;226.0;Ce grand 5 1/2 a 2 min du parc Lafontaine est disponible a partir du 15 juillet 2020. Il est constitue d'un grand salon double, de deux chambres spacieuses, d'une salle de rangement, d'une petite salle de bain et d'une cuisine moderne donnant sur un grand balcon avec plusieurs espaces de rangement extrieur. Les eletro-menages ne sont pas fournis, mais ils peuvent tre achet par le propritaire suite  une entente avec le nouveau locataire. Il y a une picerie au coin de la rue et une cole primaire en face du btiment. Cet appartement est parfait pour une famille avec deux enfants. Pour plus de renseignements ou pour fixer un rdv merci de rejoindre Guillaume au 438-340-7888.;Longueuil/Rive Sud;2020-07-09T04:24:04.000Z;House;3 + Den;1;1100;Apartment;1 Year;2020-07-15T00:00:00Z;Yes;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;0;[virtualtour, videochat, onlineapplication]
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-plateau-2cac-1000-pi2-meuble-1er-aout/1511092946;2095;Grand 4 1/2 PROPRE À LONGUEUIL;4557 Rue Fabre, Montréal, QC H2J 3V7, Canada;-73.5768387;45.5320986;quebec;46.0;"Disponible ds le 27 juillet 2020 ou sinon 1er aot 2020.Grand condo RDC meubl, 5 et  convivial et tranquille sur Fabre, situ  40 mtres de la rue Mont-Royal et de tous ses commerces (picerie 24h, pharmacie, banque, fruiterie, boulangerie, etc...). &Agrave; deux pas du parc Lafontaine et du parc Laurier, 8 minutes  pieds du mtro Mont-Royal. Stationnement Communauto et Bixi au coin de la rue.http://youtube.com/watch?v=Fc7I1FnGOxUMeubl avec vaisselles et ustensiles de cuisine, store et rideaux, TV LCD 32 po (voir photos).Air climatis mural.&Eacute;lectromnagers : frigo, pole, lave-vaisselle, micro-onde, laveuse/scheuse. grille-pain, …Rez-De-Chausse, lumineux, plancher de bois-franc, cramique. Idal pour couple ou colocation (chambres  chaque extrmit).Superficie de 1000pi2 (93 mtres carrs) :2 grandes chambres  coucher fermes avec placard double,Cuisine, salle  manger et salon (aire ouverte conviviale) donnant sur le balcon,Salle de bain complte,Balcon,Cour arrire partage,Stationnement arrire  usage exclusif,Beaucoup d'espaces de rangement.Locataires non-fumeurs et respectueux des lieux.Frais d'lectricit et de chauffage non-inclus.Frais internet non-inclus.Animaux :  discuter";Longueuil/Rive Sud;2020-07-09T02:21:56.000Z;House;3;1;1000;Apartment;1 Year;2020-07-27T00:00:00Z;Limited;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;1;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxueux-lumineux-apt-5-1-12-dans-le-coeur-du-plateau/1511223898;1800;Belle opportunité sur Allard;185 Mont Royal Est, Plateau Mont Royal H2T1P2 QC;-73.58475279999999;45.5220533;quebec;160.0;Immense 5 1/2 de 1400 pieds carrs avec terrasseGrande aire ouverte centrale incluant salon, salle  manger et cuisine3 grandes chambres disposant chacune de placards1 Salle de bain avec douche et baignoire1 Salle d’eau avec toilettes et lavabo1 Salle de lavageNombreux rangementsTrs lumineux notamment grce  la grande baie vitre du salon et le puit de lumire.Extrmement bien isol et insonorisEmplacement idal sur Mont-Royal entre les boulevards Saint Laurent et Saint Denis et  5 min pied du mtro Mont-Royal. Proche de toutes commoditsInclusions:- Laveuse- Scheuse- Air conditionnElments pouvant tre ngocis avec le locataire actuel:- Rfrigrateur- Cuisinire lectrique avec four et plaque vitrocramique- Hotte- Stores et rideaux dans sjour et chambres- Luminaires du salon et de la salle  manger- Barbecue Electrique- TonnelleConditions de location  discuter avant toute visite.;Ville de Montréal;2020-07-09T20:16:49.000Z;House;3;1.5;1400;Apartment;1 Year;2020-08-01T00:00:00Z;No;No;Yes;No;No;No;Yes;No;Yes;Outdoors only;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-downtown-renove-with-stationnement/1510863828;1990;4Bedroom Townhouse, Marché Atwater;74 Rue Saint-Norbert, Montréal, QC H2X 3Z2, Canada;-73.5677998;45.5126934;quebec;107.0;Situ dans l’exceptionnel complexe du Haut St-Norbert, une raret au centre-ville et proche du quartier anim du Plateau Mont-Royal,  5 minutes de marche du Mtro St-Laurent et proche de tous les services. Un trs beau et grand 4.5 avec 2 chambres fermes, ensoleill, entirement rnov et climatis. Grand salon, Salle  manger, Cuisine et 7 lectro (Aspirateur central, Laveuse, Scheuse, Cuisinire, Microonde/Hotte, Lave-vaisselle, Frigo). Salle de bain propre et plancher en bois franc. Cour prive  l’arrire. Placards, Walk-in et rangements neufs. Accs  un jardin priv et Stationnement intrieur.•	Stationnement Intrieur•	Locker Intrieur•	Stationnement pour vlo•	Jardin priv intrieur•	Rseau de pistes cyclables•	Station Metro Laurier St. Laurent Arrt de bus•	Commodits : restos, terrasses, boutiques, supermarch•	Parcs , Quartier des spectacles, Juste pour rire …etc.NB: Pas d’animaux, Non-Fumeur,Pour plus d’informations, SVP appeler au (514) 824-4288Located in the exceptional complex Haut St-Norbert, a rare outstanding apartment in downtown and close to the vibrant Plateau Mont-Royal, 5 minutes walk from Metro St-Laurent and close to all services. Beautiful, big and sunny 4.5 with 2 closed bedrooms, fully renovated with air conditioning and 7 appliances (Central Vacuum, Washer, Dryer, Stove, Microwave/Hood, Dishwasher, Fridge). Clean bathroom and hardwood floor. Private back garden. All built-in and walk-in closets are new. Access to private garden and interior parking.•	Interior parking•	Interior locker•	Bike parking•	Private back garden•	Bike paths•	Metro St-Laurent, Bus station•	Commodities: restaurants, terraces, shops, supermarkets•	Close to parks, Quartier des spectacles, Just for laugh …etc.NB: No pets, Non-Smoker,For more information, please call (514) 824-4288;Ville de Montréal;2020-07-07T22:30:41.000Z;House;2;1;1000;Apartment;1 Year;2020-07-01T00:00:00Z;Limited;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;1;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-condo-de-1200pc-3-chambres-1-garage-prive/1510718091;2290;4Bedroom Townhouse, Marché Atwater;694 R. Atateken, Montréal, QC H2L 5C9, Canada;-73.5508369;45.5144481;quebec;42.0;"Annonce Atateken :Franais (See below the announcement in English)Nouveau sur le march!! Magnifique condo de 1200pc, finition haut de gamme.Construction entirement en bton offrant une excellente insonorisationAppartement offrant une belle superficie sur 2 tages / duplex. Entre indpendante, 3 chambres et un garage priv. Unit de coin trs ensoleille. Voici aimerez la tranquillit du quartier.L'appartement comprend (option location meubl):- Une cuisine entirement quipe, avec coin repas- Une grande pice de vie avec une entre, un grand salon et une salle de sjour,- 3 chambres avec rangement,- Salle de bain moderne avec bain et douche, planch chauffant- Plusieurs rangements- 1 garage priv avec rangement. Accs direct au garage depuis l'appartement! Porte de garage lectrique.- Une terrasse donnant sur une cour intrieureEmplacement idal. &Agrave; quelques pas de l'eau, du vieux port, proche des commerces et des transports (Bus, Metro, Bixi). Accs direct  l'autoroute.Une sensation de maison de ville--------New on the market !! Beautiful condo of 1200 sq ft, high end finish.Option for a furnished rentalFully concrete construction with excellent soundproofingApartment offering a beautiful area on 2 floors / duplex. Separate entrance, 3 bedrooms and a private garage. Very sunny corner unit. You will love the tranquility of the neighborhood.The apartment includes:- A fully equipped kitchen with dining area- A large living room with an entrance, a large living room and a living room,- 3 bedrooms with storage,- Modern bathroom with bath and shower, heated floor- Several storage spaces- 1 private garage with storage. Direct access to the garage from the apartment! Electric garage door.- A terrace overlooking an interior courtyardIdeal location. A few steps from the water, the old port, close to shops and transport (Bus, metro, bixi). Direct access to the highway.A townhouse feel";Ville de Montréal;2020-07-07T02:57:35.000Z;House;3;1;1200;Apartment;1 Year;2020-07-06T00:00:00Z;Limited;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Outdoors only;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;1;[onlineapplication]
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-a-louer/1510812028;1900;5 1/2 + basement fully renovated -St Leonard;, H2t1g7, Plateau mont royal, QC;-73.5899446;45.5264919;quebec;77.0;"Appartement 5 1/2 (3ieme etage) situ au coin saint denis et laurier  100m du mtro laurier, juste au dessus de l’picerie marche laurier, beaucoup de parc pour enfant aux alentours.Appartement refait  neuf il y un an comprenant 3 grandes chambres, une cuisine ouverte et une grande salle de bain avec baignoire. Beaucoup de rangement. Climatisation.Grande terrasse pour profiter des douces nuits d’t ainsi qu’un petit balcon  l’avant. Insonorisation suprieurNon meubl et &Eacute;lectro non inclus mais possiblilite achet ceux qui sont deja la.Me contacter par telephone philippe 514 923 1357";Ville de Montréal;2020-07-07T18:11:23.000Z;House;3;1;1100;Apartment;1 Year;2020-09-01T00:00:00Z;No;No;No;No;No;No;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;0;
